sample_date,sample_id,k,no3_n,mg,ca,nh4_n,k_rolling,no3_n_rolling,mg_rolling,ca_rolling,nh4_n_rolling
1993-11-02,Q2,1.25,10,3.27,6.58,NA,1.4111111111111112,35.44444444444444,3.1,6.628888888888889,NA
1993-11-09,Q2,1.3,11,2.98,6.54,NA,1.4088888888888889,39.888888888888886,2.9544444444444444,6.583333333333333,NA
1993-11-16,Q2,1.57,185,2.76,5.92,NA,1.3855555555555557,41.22222222222222,2.966666666666667,6.611111111111112,NA
1993-11-23,Q2,1.63,47,4.11,8.5,NA,1.4044444444444444,42,2.942222222222222,6.57,NA
1993-11-30,Q2,1.18,18,2.47,5.44,NA,1.4077777777777778,45.125,2.982222222222222,6.594444444444444,NA
1993-12-07,Q2,1.14,54,1.66,6.03,NA,1.4275,50.142857142857146,2.94625,6.59625,NA
1993-12-14,Q2,1.34,20,2.97,6.56,NA,1.4457142857142857,56.66666666666667,2.9414285714285713,6.604285714285714,NA
1993-12-21,Q2,1.45,16,2.8,5.95,NA,1.425,31,2.9716666666666667,6.718333333333334,NA
1993-12-28,Q2,1.81,NA,3.82,7.83,NA,1.384,27,2.7439999999999998,6.362,NA
1988-01-05,Q3,0.68,142,2.69,3.7,12,0.7436363636363637,160.91666666666666,2.359090909090909,3.329090909090909,37.23076923076923
1988-01-12,Q3,0.66,181,2.55,3.6,9,0.7408333333333333,161.6153846153846,2.4716666666666667,3.2775,36.42857142857143
1988-01-19,Q3,0.66,157,2.69,3.65,17,0.7361538461538462,160.5,2.4853846153846155,3.3207692307692307,35.06666666666667
1988-01-26,Q3,0.72,157,3.04,4.17,31,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-01-29,Q3,0.82,209,2.18,3.19,47,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-01-29,Q3,0.72,183,2.18,3.11,41,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-01-29,Q3,0.85,167,2.13,3.03,24,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-01-29,Q3,0.82,141,2.09,2.93,34,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-01-29,Q3,NA,209,NA,NA,72,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-01-29,Q3,NA,NA,NA,NA,75,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-01-29,Q3,0.78,207,2.24,3.2,52,0.7321428571428571,163.4,2.5228571428571427,3.3585714285714285,34.3125
1988-02-02,Q3,0.76,146,1.96,2.93,15,0.728,165.4375,2.556,3.3953333333333333,33.1764705882353
1988-02-02,Q3,0.71,32,2.2,3.11,55,0.728,165.4375,2.556,3.3953333333333333,33.1764705882353
1988-02-03,Q3,NA,NA,NA,NA,NA,0.728,165.4375,2.556,3.3953333333333333,33.1764705882353
1988-02-04,Q3,NA,NA,NA,NA,NA,0.728,165.4375,2.556,3.3953333333333333,33.1764705882353
1988-02-09,Q3,0.71,170,3.71,2.71,26,0.72,168.8125,2.5766666666666667,3.356,34.35294117647059
1988-02-10,Q3,NA,NA,NA,NA,NA,0.72,168.8125,2.5766666666666667,3.356,34.35294117647059
1988-02-16,Q3,0.68,146,2.65,3.84,16,0.6833333333333333,170.9375,2.5166666666666666,3.3646666666666665,34.588235294117645
1988-02-23,Q3,0.68,204,3.01,3.85,23,0.6806666666666666,174.8125,2.5366666666666666,3.3753333333333333,35.05882352941177
1988-03-01,Q3,0.67,196,3.02,3.91,15,0.609,172.4,2.597,3.349,25.1
1988-03-08,Q3,0.56,196,3,3.11,32,0.5833333333333334,194.77777777777777,2.7488888888888887,3.462222222222222,22.444444444444443
1988-03-15,Q3,0.11,215,1.65,3.73,13,0.5722222222222222,199.22222222222223,2.651111111111111,3.5733333333333333,21.666666666666668
1988-03-23,Q3,0.62,219,2.99,3.81,25,0.5633333333333334,204.22222222222223,2.628888888888889,3.497777777777778,21.77777777777778
1988-03-29,Q3,0.59,200,1.78,2.49,31,0.5588888888888889,204.66666666666666,2.6233333333333335,3.4922222222222223,22.22222222222222
1988-04-05,Q3,0.63,207,2.93,3.71,21,0.5555555555555556,205.22222222222223,2.6144444444444446,3.4766666666666666,26.333333333333332
1988-04-12,Q3,0.61,210,2.83,3.71,19,0.593,206.1,2.529,3.443,28.5
1988-04-19,Q3,0.6,191,2.45,3.16,17,0.64,202.2,2.487,3.174,29.9
1988-04-26,Q3,0.64,208,2.96,3.8,27,0.639,200.9,2.321,2.908,34.8
1988-05-03,Q3,0.64,201,2.94,3.77,52,0.647,198.7,2.384,2.9290000000000003,40.5
1988-05-10,Q3,0.66,224,3.07,3.84,64,0.658,198.6,2.3890000000000002,2.8810000000000002,46.2
1988-05-10,Q3,0.83,186,1.69,2.41,16,0.658,198.6,2.3890000000000002,2.8810000000000002,46.2
1988-05-10,Q3,NA,NA,NA,NA,NA,0.658,198.6,2.3890000000000002,2.8810000000000002,46.2
1988-05-10,Q3,NA,NA,NA,NA,NA,0.658,198.6,2.3890000000000002,2.8810000000000002,46.2
1988-05-10,Q3,NA,NA,NA,NA,NA,0.658,198.6,2.3890000000000002,2.8810000000000002,46.2
1988-05-17,Q3,0.58,176,1.23,1.04,27,0.667,197.33333333333334,2.4050000000000002,2.834,51.3
1988-05-24,Q3,0.61,206,1.33,1.15,74,0.6759999999999999,198.125,2.376,2.774,55.111111111111114
1988-05-31,Q3,0.67,178,2.41,2.7,88,0.6819999999999999,196.71428571428572,2.354,2.692,58.625
1988-06-07,Q3,0.74,206,2.98,3.23,78,0.688,196,2.339,2.613,59.57142857142857
1988-06-14,Q3,0.7,NA,2.99,3.24,70,0.6733333333333333,191.5,2.3777777777777778,2.5366666666666666,67.4
1988-06-21,Q3,0.69,NA,2.16,2.56,NA,0.67,196.66666666666666,2.466,2.727,65.6
1988-06-28,Q3,0.7,NA,2.74,2.98,NA,0.672,192,2.534,2.857,63.5
1988-07-05,Q3,0.7,NA,2.79,2.98,NA,0.679,206,2.586,2.906,46.25
1988-07-12,Q3,0.67,NA,2.77,2.95,NA,0.677,NA,2.584,2.896,28
1988-07-19,Q3,0.55,NA,2.13,2.72,18,0.6759999999999999,NA,2.574,2.887,29.75
1988-07-22,Q3,0.67,NA,2.36,2.76,NA,0.6759999999999999,NA,2.574,2.887,29.75
1988-07-26,Q3,0.63,NA,2.01,2.45,NA,0.6414285714285715,85,2.2721428571428572,2.6492857142857145,28.6
1988-07-26,Q3,NA,NA,NA,NA,NA,0.6414285714285715,85,2.2721428571428572,2.6492857142857145,28.6
1988-08-02,Q3,0.74,NA,2.93,3.19,19,0.6321428571428571,118,2.2542857142857144,2.66,28.6
1988-08-09,Q3,0.72,NA,2.96,3.13,5,0.6328571428571429,134.66666666666666,2.2592857142857143,2.710714285714286,28.6
1988-08-16,Q3,0.69,NA,2.89,3.15,77,0.6221428571428571,135.5,2.2064285714285714,2.697857142857143,25.166666666666668
1988-08-23,Q3,0.66,NA,2.63,3.31,NA,0.6215384615384615,134.4,2.2223076923076923,2.76,26.6
1988-08-24,Q3,NA,NA,NA,NA,NA,0.6215384615384615,134.4,2.2223076923076923,2.76,26.6
1988-08-24,Q3,0.64,NA,1.51,2.09,24,0.6215384615384615,134.4,2.2223076923076923,2.76,26.6
1988-08-24,Q3,0.58,NA,1.42,1.99,NA,0.6215384615384615,134.4,2.2223076923076923,2.76,26.6
1988-08-24,Q3,0.45,85,0.67,0.91,NA,0.6215384615384615,134.4,2.2223076923076923,2.76,26.6
1988-08-24,Q3,0.58,NA,2,2.48,NA,0.6215384615384615,134.4,2.2223076923076923,2.76,26.6
1988-08-30,Q3,0.57,151,2.49,3.13,NA,0.6223076923076923,133.16666666666666,2.2846153846153845,2.8215384615384616,26.6
1988-09-06,Q3,0.71,168,2.86,3.69,NA,0.6076923076923076,133.16666666666666,2.2115384615384617,2.7830769230769232,35.6
1988-09-13,Q3,0.52,138,2.03,2.77,8,0.5984615384615385,140.85714285714286,2.1923076923076925,2.786153846153846,42.2
1988-09-20,Q3,0.59,130,2.49,3.59,NA,0.5908333333333333,148.875,2.1341666666666668,2.7558333333333334,38.2
1988-09-27,Q3,0.64,127,2.82,3.25,NA,0.60875,158.625,2.4775,3.2225,41.75
1988-10-04,Q3,0.55,NA,1.98,2.69,64,0.63,165,2.5012499999999998,3.3,41.75
1988-10-11,Q3,0.6,187,2.71,3.17,38,0.6275,168.25,2.48875,3.33125,41.75
1988-10-18,Q3,NA,205,NA,NA,57,0.65125,171.25,2.565,3.4387499999999998,53
1988-10-25,Q3,0.69,163,2.44,3.49,NA,0.665,176.25,2.5375,3.4171428571428573,53
1988-11-01,Q3,0.74,202,2.68,3.75,NA,0.67125,182.75,2.5324999999999998,3.4971428571428573,53
1988-11-07,Q3,0.69,194,2.76,3.94,NA,0.68625,184.44444444444446,2.6325,3.6671428571428573,47.5
1988-11-15,Q3,0.71,162,2.64,3.63,NA,0.7075,184,2.6574999999999998,3.7885714285714287,57
1988-11-22,Q3,0.7,170,2.27,NA,NA,0.7144444444444444,184,2.672222222222222,3.8125,NA
1988-11-29,Q3,0.69,179,2.78,3.81,NA,0.7233333333333333,186.33333333333334,2.6966666666666668,3.8449999999999998,NA
1988-12-06,Q3,0.67,198,2.78,3.88,NA,0.7244444444444444,182.22222222222223,2.7177777777777776,3.8762499999999998,NA
1988-12-13,Q3,0.77,183,2.91,4.02,NA,0.7366666666666667,191.33333333333334,2.66,3.815,NA
1988-12-20,Q3,0.77,205,2.79,3.98,NA,0.7444444444444445,174.44444444444446,2.668888888888889,3.84,NA
1988-12-27,Q3,0.77,184,2.66,3.75,NA,0.7611111111111111,177.33333333333334,2.7344444444444447,3.862222222222222,NA
1989-01-03,Q3,0.75,165,2.87,4,NA,0.7755555555555556,181.77777777777777,2.7466666666666666,3.8766666666666665,NA
1989-01-10,Q3,0.8,276,2.24,3.45,NA,0.7955555555555556,184,2.7511111111111113,3.888888888888889,NA
1989-01-17,Q3,0.78,10,2.72,3.83,NA,0.7922222222222223,188.88888888888889,2.761111111111111,3.87,NA
1989-01-24,Q3,0.85,196,2.86,4.04,NA,0.7866666666666666,184,2.756666666666667,3.8355555555555556,NA
1989-01-31,Q3,0.82,219,2.89,3.94,NA,0.7811111111111111,179.77777777777777,2.7544444444444447,3.801111111111111,NA
1989-02-07,Q3,0.85,218,2.82,3.99,NA,0.7777777777777778,181.44444444444446,2.7622222222222224,3.79,NA
1989-02-14,Q3,0.74,227,3,3.85,NA,0.7688888888888888,163.66666666666666,2.8033333333333332,3.801111111111111,NA
1989-02-21,Q3,0.72,161,2.75,3.67,NA,0.76,181.77777777777777,2.8166666666666664,3.7544444444444443,NA
1989-02-28,Q3,0.72,146,2.64,3.44,NA,0.7388888888888888,180.22222222222223,2.8144444444444443,3.6855555555555557,NA
1989-03-07,Q3,0.72,180,2.94,3.9,NA,0.7244444444444444,175.11111111111111,2.792222222222222,3.6666666666666665,NA
1989-03-09,Q3,NA,NA,NA,NA,NA,0.7244444444444444,175.11111111111111,2.792222222222222,3.6666666666666665,NA
1989-03-14,Q3,0.72,116,2.61,3.55,NA,0.7066666666666667,167.11111111111111,2.7455555555555553,3.6255555555555556,NA
1989-03-21,Q3,0.7,173,2.84,3.41,NA,0.6988888888888889,158.22222222222223,2.716666666666667,3.668888888888889,NA
1989-03-28,Q3,0.66,182,2.84,3.42,NA,0.7055555555555555,161,2.7255555555555557,3.7399999999999998,NA
1989-04-04,Q3,0.69,173,2.69,3.77,NA,0.7122222222222222,163.77777777777777,2.76,3.8533333333333335,NA
1989-04-11,Q3,0.69,146,2.4,3.62,NA,0.7211111111111111,159.66666666666666,2.7022222222222223,3.8377777777777777,NA
1989-04-18,Q3,0.67,147,2.74,4.24,NA,0.7344444444444445,164.66666666666666,2.7355555555555555,3.9033333333333333,NA
1989-04-25,Q3,0.78,186,2.83,4.31,NA,0.7344444444444445,166.55555555555554,2.7577777777777777,3.9988888888888887,NA
1989-05-02,Q3,0.78,171,2.95,4.46,NA,0.7488888888888889,164.44444444444446,2.7711111111111113,4.073333333333333,NA
1989-05-09,Q3,0.8,143,2.42,3.76,NA,0.7577777777777778,159.88888888888889,2.8133333333333335,4.101111111111111,NA
1989-05-16,Q3,0.84,161,2.91,4.14,NA,0.75,159.66666666666666,2.8744444444444444,4.188888888888889,NA
1989-05-23,Q3,0.7,190,3.04,4.27,NA,0.7544444444444445,145.22222222222223,2.9,4.1755555555555555,NA
1989-05-30,Q3,0.79,163,2.96,4.09,NA,0.7466666666666667,128.11111111111111,2.951111111111111,4.111111111111111,NA
1989-06-06,Q3,0.77,132,3.07,4.02,NA,0.7433333333333333,110.22222222222223,2.8,3.761111111111111,NA
1989-06-13,Q3,0.62,144,2.95,4.41,NA,0.75,109,2.8455555555555554,3.7755555555555556,NA
1989-06-20,Q3,0.71,17,2.97,4.12,NA,0.7511111111111111,92.22222222222223,2.8066666666666666,3.7533333333333334,NA
1989-06-27,Q3,0.71,32,3.29,3.73,NA,0.7633333333333333,75.66666666666667,2.772222222222222,3.701111111111111,NA
1989-07-05,Q3,0.75,10,1.59,1.31,NA,0.7688888888888888,75.22222222222223,2.747777777777778,3.6622222222222223,NA
1989-07-11,Q3,0.86,132,2.83,3.89,NA,0.7888888888888889,90.33333333333333,2.768888888888889,3.6822222222222223,NA
1989-07-18,Q3,0.85,10,2.56,3.94,NA,0.8111111111111111,97.33333333333334,2.781111111111111,3.6277777777777778,NA
1989-07-26,Q3,0.81,41,2.73,3.8,NA,0.8044444444444444,111.22222222222223,2.626666666666667,3.4266666666666667,NA
1989-08-01,Q3,0.84,159,2.74,3.74,NA,0.81625,133.55555555555554,2.272222222222222,3.387777777777778,NA
1989-08-08,Q3,0.95,268,3.26,4.2,NA,0.81625,143.88888888888889,2.4166666666666665,3.6944444444444446,NA
1989-08-15,Q3,0.82,207,3.06,3.92,NA,0.80625,139.66666666666666,2.4266666666666667,3.6833333333333336,NA
1989-08-22,Q3,0.65,142,1.58,2.31,NA,0.81125,155.875,2.4344444444444444,3.6166666666666667,NA
1989-08-29,Q3,NA,233,0.1,3.38,NA,0.8855555555555555,172.28571428571428,2.458,3.3970000000000002,NA
1989-09-05,Q3,0.75,103,2.89,4.07,NA,0.915,157,2.488,3.412,NA
1989-09-12,Q3,0.78,94,2.92,3.79,NA,0.913,138.5,2.465,3.387,NA
1989-09-20,Q3,NA,NA,NA,NA,NA,0.963,132.83333333333334,2.497,3.4290000000000003,NA
1989-09-22,Q3,0.89,NA,2.63,3.34,NA,0.963,132.83333333333334,2.497,3.4290000000000003,NA
1989-09-26,Q3,1.15,NA,2.86,3.72,NA,1.031,176.5,2.676,3.638,NA
1989-09-26,Q3,1.14,NA,2.54,1.5,NA,1.031,176.5,2.676,3.638,NA
1989-10-03,Q3,1.02,52,3.04,3.89,NA,1.0718181818181818,234.66666666666669,3.083,3.761,NA
1989-10-05,Q3,1,NA,NA,NA,NA,1.0718181818181818,234.66666666666669,3.083,3.761,NA
1989-10-10,Q3,0.93,NA,3.03,3.95,NA,1.3575,409.57142857142856,3.210909090909091,3.7454545454545456,NA
1989-10-17,Q3,1.32,173,3.38,4.34,NA,1.4241666666666666,459.57142857142856,3.2609090909090908,3.559090909090909,NA
1989-10-24,Q3,1.33,404,3.37,4.4,NA,1.4708333333333332,444.625,3.325454545454545,3.6163636363636367,NA
1989-10-31,Q3,1.48,582,4.17,4.61,NA,1.500909090909091,431.6666666666667,3.465,3.9450000000000003,NA
1989-11-07,Q3,1.81,657,3.71,4.33,NA,1.549,460.8888888888889,3.502,4.057,NA
1989-11-08,Q3,3.44,905,3.67,3.33,NA,1.549,460.8888888888889,3.502,4.057,NA
1989-11-14,Q3,1.58,444,3.47,1.74,NA,1.557,415.8,3.556,4.1770000000000005,NA
1989-11-21,Q3,1.45,340,3.34,3.97,NA,1.524,428.8,3.573,4.2700000000000005,NA
1989-11-28,Q3,1.15,328,3.47,4.89,NA,1.489,424.5,3.586,4.354,NA
1989-12-05,Q3,1,315,3.41,5.01,NA,1.587,407,3.549,4.404,NA
1989-12-12,Q3,1.01,10,3.57,5.15,NA,1.3133333333333332,300.625,3.5244444444444443,4.62,NA
1989-12-19,Q3,0.99,303,3.55,5.27,NA,1.2833333333333332,249.625,3.5433333333333334,5.018888888888889,NA
1989-12-26,Q3,0.98,361,3.5,5.24,NA,1.268888888888889,218.625,3.5666666666666664,5.1433333333333335,NA
1990-01-02,Q3,2.46,NA,3.8,5.11,NA,1.29,181.875,3.5777777777777775,5.185555555555555,NA
1990-01-09,Q3,1.2,304,3.61,5.2,NA,1.3111111111111111,191.875,3.578888888888889,5.202222222222222,NA
1990-01-16,Q3,1.31,36,3.64,5.33,NA,1.3588888888888888,256.875,3.5955555555555554,5.2,NA
1990-01-23,Q3,1.32,92,3.55,5.09,NA,1.4155555555555555,268.375,3.598888888888889,5.1722222222222225,NA
1990-01-30,Q3,1.34,34,3.57,5.27,NA,1.4577777777777778,262.375,3.61,5.15,NA
1990-02-06,Q3,1.19,395,3.42,5.16,NA,1.3244444444444445,268.55555555555554,3.598888888888889,5.167777777777777,NA
1990-02-13,Q3,1.44,530,3.72,5.13,NA,1.4122222222222223,241,3.46,4.963333333333333,NA
1990-02-20,Q3,1.5,395,3.58,5.02,NA,1.4322222222222223,320.44444444444446,3.4277777777777776,4.886666666666667,NA
1990-02-27,Q3,1.36,313,3.6,5.04,NA,1.4522222222222223,381.77777777777777,3.3755555555555556,4.81,NA
1990-03-06,Q3,1.26,318,3.7,5.27,NA,1.44,425.25,3.3733333333333335,4.773333333333333,NA
1990-03-13,Q3,1.99,56,2.36,3.36,NA,1.4355555555555555,404,3.3966666666666665,4.767777777777778,NA
1990-03-20,Q3,1.49,751,3.35,4.64,NA,1.4055555555555554,356.25,3.3855555555555554,4.767777777777778,NA
1990-03-27,Q3,1.5,644,3.08,4.4,NA,1.4246153846153846,384.5,2.663846153846154,3.7192307692307693,NA
1990-04-03,Q3,1.23,NA,3.55,4.94,NA,1.406153846153846,380.25,2.644615384615385,3.683076923076923,NA
1990-04-10,Q3,1.15,225,3.63,5.11,NA,1.4185714285714286,387.3076923076923,2.584285714285714,3.593571428571429,NA
1990-04-17,Q3,1.17,148,3.62,5.13,NA,1.372142857142857,411.6923076923077,2.65,3.680714285714286,NA
1990-04-24,Q3,1.18,10,3.62,5.19,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
1990-04-25,Q3,1.72,136,0.45,0.6,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
1990-04-25,Q3,1.56,970,0.7,0.88,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
1990-04-25,Q3,1.46,691,0.57,0.71,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
1990-04-26,Q3,1.45,352,2.4,3.08,NA,1.3571428571428572,375.0769230769231,2.662857142857143,3.692142857142857,NA
1990-05-01,Q3,1.12,262,3.35,4.57,NA,1.3478571428571429,352.3076923076923,2.6742857142857144,3.6885714285714286,NA
1990-05-08,Q3,1.25,10,3.48,4.86,NA,1.35,340.57142857142856,2.682142857142857,3.6792857142857143,NA
1990-05-10,Q3,1.59,780,2.02,2.84,NA,1.35,340.57142857142856,2.682142857142857,3.6792857142857143,NA
1990-05-15,Q3,1.34,373,3.28,4.58,NA,1.3585714285714285,335.5,2.6835714285714287,3.6542857142857144,NA
1990-05-22,Q3,1.28,275,3.53,4.8,NA,1.365,349,2.670714285714286,3.611428571428571,NA
1990-05-29,Q3,1.37,348,3.24,4.35,NA,1.3,310.6,3.241,4.391,NA
1990-06-05,Q3,1.26,188,3.66,4.81,NA,1.304,308,3.278,4.443,NA
1990-06-12,Q3,1.27,154,3.65,4.76,NA,1.26,283.44444444444446,3.4411111111111112,4.641111111111111,NA
1990-06-19,Q3,1.26,337,3.44,4.53,NA,1.2277777777777779,252.77777777777777,3.486666666666667,4.721111111111111,NA
1990-06-26,Q3,1.26,379,2.76,3.81,NA,1.2222222222222223,250,3.3133333333333335,4.507777777777777,NA
1990-07-03,Q3,1.16,236,3.72,5.09,NA,1.1855555555555555,224.25,3.3677777777777775,4.614444444444445,NA
1990-07-10,Q3,1.14,261,3.69,5.04,NA,1.1566666666666667,227.125,3.411111111111111,4.724444444444444,NA
1990-07-17,Q3,1.05,97,3.69,5.3,NA,1.1377777777777778,260.875,3.3255555555555554,5.166666666666667,NA
1990-07-24,Q3,1.23,NA,1.97,2.88,NA,1.1133333333333333,245.625,3.3377777777777777,5.225555555555555,NA
1990-07-31,Q3,1.04,142,3.73,5.31,NA,1.0855555555555556,215.625,3.421111111111111,5.384444444444444,NA
1990-08-07,Q3,1,211,4.05,5.8,NA,1.0666666666666667,187.375,3.4144444444444444,5.423333333333333,NA
1990-08-14,Q3,1.1,424,2.88,8.74,NA,1.0477777777777777,156.125,3.397777777777778,5.452222222222222,NA
1990-08-21,Q3,1.04,215,3.55,5.06,NA,1.038888888888889,154.375,3.3788888888888886,5.44,NA
1990-08-28,Q3,1.01,139,3.51,5.24,NA,1.0055555555555555,148.88888888888889,3.5477777777777777,5.71,NA
1990-09-04,Q3,0.99,10,3.66,5.44,NA,0.9944444444444445,151.77777777777777,3.4522222222222223,5.593333333333334,NA
1990-09-11,Q3,0.97,11,3.54,5.3,NA,0.9988888888888889,138.66666666666669,3.3744444444444444,5.484444444444445,NA
1990-09-18,Q3,0.97,83,3.52,5.19,NA,0.9788888888888889,103.55555555555556,3.6333333333333333,5.666666666666667,NA
1990-09-25,Q3,0.93,105,3.49,5.31,NA,0.9677777777777777,99.77777777777777,3.562222222222222,5.5777777777777775,NA
1990-10-02,Q3,0.94,168,2.87,4.26,NA,0.9611111111111111,95.88888888888889,3.361111111111111,5.466666666666667,NA
1990-10-09,Q3,1.04,93,3.35,4.82,NA,0.9577777777777777,114.55555555555556,3.2544444444444447,5.295555555555556,NA
1990-10-16,Q3,0.92,108,5.21,10.38,NA,0.9511111111111111,131.44444444444446,3.2377777777777776,5.217777777777778,NA
1990-10-23,Q3,0.94,181,2.91,4.26,NA,0.9388888888888889,141.22222222222223,3.24,5.176666666666667,NA
1990-10-30,Q3,0.95,104,1.7,4.24,NA,0.9288888888888889,155.55555555555554,3.2066666666666666,5.098888888888889,NA
1990-11-06,Q3,0.96,178,2.7,3.9,NA,0.9339999999999999,155.11111111111111,2.934,5.102,NA
1990-11-13,Q3,0.91,163,3.39,4.6,NA,0.9890909090909091,167.5,2.8372727272727274,4.911818181818182,NA
1990-11-20,Q3,0.86,171,3.54,4.82,NA,0.9718181818181818,188.9,2.6772727272727272,4.41,NA
1990-11-27,Q3,0.84,234,3.19,4.61,NA,0.97,189.7,2.730909090909091,4.4781818181818185,NA
1990-12-04,Q3,1.04,NA,1.76,2.58,NA,0.9854545454545455,198.5,2.787272727272727,4.39,NA
1990-12-04,Q3,0.88,164,1.59,6.81,NA,0.9854545454545455,198.5,2.787272727272727,4.39,NA
1990-12-11,Q3,0.82,114,3.5,5.07,NA,0.9927272727272728,197.5,2.8363636363636364,4.458181818181818,NA
1990-12-14,Q3,1.76,258,1.72,2.76,NA,0.9927272727272728,197.5,2.8363636363636364,4.458181818181818,NA
1990-12-18,Q3,0.73,322,3.45,4.86,NA,0.9763636363636363,201.33333333333334,2.820909090909091,4.446363636363636,NA
1990-12-25,Q3,0.92,189,3.5,5.01,NA,0.9681818181818181,194.66666666666666,2.8181818181818183,4.439090909090909,NA
1990-12-31,Q3,1.12,192,2.32,3.27,NA,0.9636363636363636,189.75,2.8354545454545454,4.693636363636363,NA
1991-01-08,Q3,1.04,168,3.24,4.65,NA,0.9460000000000001,170.625,3.08,4.6770000000000005,NA
1991-01-15,Q3,0.73,NA,3.22,4.47,NA,0.8644444444444445,161.42857142857142,3.8088888888888888,4.93,NA
1991-01-22,Q3,0.77,111,3.51,4.74,NA,0.8788888888888889,159.14285714285714,3.7111111111111112,4.842222222222222,NA
1991-01-29,Q3,0.79,NA,3.38,7.41,NA,0.8688888888888889,157,3.6977777777777776,4.7844444444444445,NA
1991-02-05,Q3,0.78,11,2.96,4.53,NA,0.8222222222222222,153.57142857142858,3.811111111111111,4.956666666666667,NA
1991-02-12,Q3,0.9,137,8.7,5.43,NA,0.7888888888888889,154.28571428571428,3.8155555555555556,4.995555555555556,NA
1991-02-19,Q3,0.86,306,2.57,4.07,NA,0.7922222222222223,163.625,3.812222222222222,5.0200000000000005,NA
1991-02-26,Q3,0.83,174,3.38,4.49,NA,0.7844444444444444,168.75,3.8066666666666666,5.0633333333333335,NA
1991-03-05,Q3,0.7,168,3.34,4.82,NA,0.7811111111111111,158.88888888888889,3.82,4.802222222222222,NA
1991-03-12,Q3,0.74,173,3.28,5,NA,0.7733333333333333,160.22222222222223,3.8455555555555554,4.828888888888889,NA
1991-03-19,Q3,0.76,229,3.19,4.69,NA,0.7777777777777778,147.33333333333331,3.2244444444444444,4.716666666666667,NA
1991-03-22,Q3,NA,NA,NA,NA,NA,0.7777777777777778,147.33333333333331,3.2244444444444444,4.716666666666667,NA
1991-03-26,Q3,0.7,152,3.46,5.13,NA,0.7866666666666666,118.22222222222223,3.2844444444444445,4.772222222222222,NA
1991-04-02,Q3,0.76,80,3.5,5.06,NA,0.7944444444444444,109.11111111111111,3.1277777777777778,4.593333333333334,NA
1991-04-09,Q3,0.71,23,3.19,4.77,NA,0.8111111111111111,92.22222222222223,3.17,4.4688888888888885,NA
1991-04-15,Q3,0.94,21,3.11,4.42,NA,0.8233333333333334,82.125,3.187777777777778,4.322222222222222,NA
1991-04-23,Q3,0.94,44,3.11,4.57,NA,0.8433333333333333,59.125,3.2344444444444442,4.3677777777777775,NA
1991-04-30,Q3,0.9,92,1.97,2.88,NA,0.865,49.875,3.214,4.35,NA
1991-05-07,Q3,0.85,16,3.72,3.7,NA,0.881,41.5,3.21,4.214,NA
1991-05-14,Q3,0.85,NA,3.44,3.68,NA,0.897,51.75,3.23,4.237,NA
1991-05-21,Q3,0.94,45,3.61,5.1,NA,0.893,67.75,3.27,4.284,NA
1991-05-28,Q3,0.86,78,3.08,5.68,NA,0.889,63,3.305,4.189,NA
1991-05-31,Q3,0.9,NA,3.41,3.64,NA,0.889,63,3.305,4.189,NA
1991-06-01,Q3,NA,NA,NA,NA,NA,0.889,74.5,3.441,4.262,NA
1991-06-04,Q3,0.92,13,3.46,3.7,NA,0.889,74.5,3.441,4.262,NA
1991-06-11,Q3,0.87,105,3.39,5,NA,0.883,87.25,3.385,4.244,NA
1991-06-18,Q3,0.9,149,3.51,4.89,NA,0.929,87.25,3.391,4.38,NA
1991-06-25,Q3,0.9,6,3.46,3.62,NA,0.907,101.375,3.344,4.376,NA
1991-07-02,Q3,0.9,184,3.33,3.61,NA,0.8855555555555555,92.875,3.3577777777777778,4.3822222222222225,NA
1991-07-09,Q3,0.79,118,3.16,3.52,NA,0.8688888888888889,130.5,3.418888888888889,4.426666666666667,NA
1991-07-16,Q3,1.31,NA,3.5,5.04,NA,0.8588888888888889,118.625,3.535555555555556,4.447777777777778,NA
1991-07-23,Q3,0.72,158,3.14,5.06,NA,0.85375,101.625,3.6233333333333335,4.555555555555555,NA
1991-07-30,Q3,0.66,10,3.27,5,NA,1.0433333333333334,98.11111111111111,3.365,4.406,NA
1991-08-06,Q3,0.77,314,4.01,4.1,NA,1.0455555555555556,103.44444444444444,3.37,4.51,NA
1991-08-13,Q3,0.78,10,4.44,5.19,NA,1.031111111111111,100.66666666666666,3.309,4.568,NA
1991-08-20,Q3,NA,13,4.3,5.86,NA,0.98,107.1,3.269,4.54,NA
1991-08-27,Q3,0.97,26,3.38,5.05,NA,0.98,103.2,3.397,4.635,NA
